id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
4200135,SEINet,,,HumanObservation,fab06c16-71b1-462c-9397-474a876af7d3,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Shelley Silva",,275,2011-08-06,,2011,8,6,218,,,,shrubland,,,,,,,,,,,"Shrubland with Heliomeris multiflora, Machaeranthera multiflora, Achillea lanulosa, Melilotus",,,,,,,,,,,,,,"United States",US,Colorado,Dolores,,"Lone Mesa State Park, .5 miles north of southern entrance at FR 514.",,0,,37.689867,-108.4721,,,,,,,,,2325,,,,,,,,,"2025-06-28 00:20:08",,102,fab06c16-71b1-462c-9397-474a876af7d3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4200135
4399591,ASC,,,PreservedSpecimen,5a387940-2324-46e3-aba4-70a3c17c80ab,ASC00108661,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Shelley Silva",,275,2011-08-06,,2011,8,6,218,,,,Shrubland,,,,,,,,,,,"Heliomeris multiflora, Machaeranthera multiflora, Achillea lanulosa, Melilotus",,,,,,,,,,,,,,"United States",US,Colorado,Dolores,,"Lone Mesa State Park, .5 miles north of southern entrance at FR 514.",,0,,37.689867,-108.4721,,,,,,,,,2325,,,,,,,,giselak,"2025-06-28 00:20:08",,3,5a387940-2324-46e3-aba4-70a3c17c80ab,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4399591
4584892,RMBL,,,PreservedSpecimen,8227b4e1-3b80-4f99-a33b-fab2472e5c0d,RMBL0010466,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"Williams, Charles F.",2013-08-14,"Grasses of Colorado (Shaw 2008)",,,,,"Williams, Charles F.",,1111,2013-08-14,,2013,8,14,226,,,,"Gravelly moraine, dry meadow and willow edge.",,"Paniculate. One floret/spikelet. Lemma awned. Glumes subequal. Lemmas v. short, hairy, awns ~15mm. Palea ~ 3/4 lemma length. Very common.",,,,,,,,,,"Flower and Fruit",,0,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Gothic. Rocky Mountain Biological Laboratory. Open areas near Levi Cabin.",,0,,38.9562,-106.9903,WGS84,50,,"Williams, Charles F.",,GeoLocate,,,2873,,,,,9425ft.,,,willcha2,"2025-04-23 02:12:04",,112,8227b4e1-3b80-4f99-a33b-fab2472e5c0d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4584892
4671418,RMBL,,,PreservedSpecimen,a2f0e01b-3f42-4953-b80b-10827ea88a29,RMBL0010552,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"Blonder, Benjamin",2014-08-10,"Grasses of Colorado (Shaw 2008)",,,,,"Blonder, Benjamin",,9,2014-08-10,,2014,8,10,222,,,"Voucher for permanent plot study","Scree-filled meadow on dry ridgeline.",,,,,,,,,,,,Fertile,,0,,,,,,,,,,,"United States",US,Colorado,Gunnison,Gothic,"Upper East River Valley. Mount Baldy, south ridge.",,0,,38.978722,-107.042306,WGS84,50,"38° 58' 43.4"" N 107° 02' 32.3"" W","Blonder, Benjamin",,GPS,,,3536,,,,,11600ft,,,willcha2,"2025-04-23 02:12:04",,112,a2f0e01b-3f42-4953-b80b-10827ea88a29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4671418
4671719,USU,UTC,,PreservedSpecimen,c6f793b8-987e-499b-9626-b35ed4db4766,UTC00280589,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"UTC synonomy","12 September 2018",,,,,,"Leila M. Shultz",,11506.1,1990-07-07,,1990,7,7,188,,"07 July 1990",,"Sandy soils, foothill transition to grassland",,,,,,,,,,,,"Flower, fruit",,0,,,,,,,,,,,"United States",US,Wyoming,Natrona,,"South of Casper, along ""Hat Six"" Ranch road",,0,,42.908056,-104.408056,,,"42° 54' 29"" N 104° 24' 29"" W",,,,,,,,,,,,,,Sbaldwin,"2025-04-23 02:12:04",,16,c6f793b8-987e-499b-9626-b35ed4db4766,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4671719
5523275,ASC,,,PreservedSpecimen,be3da8ea-ed32-4e10-b033-6c8aaf3e3214,ASC00107568,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"K. Heil","W. Mietty",25692,2005-08-13,,2005,8,13,225,225,,,"Small meadow",,,,,,,,,,,"Viguiera multiflora, Erigeron sp.",,,,,,,,,,,,,,"United States",US,Colorado,Montezuma,,"Sharktooth Road ca 1.1 mi up from Aspen Guard Station",,0,,37.4775,-108.1866667,,,,,,,,,2914,,,,,"9560 ft.",,,giselak,"2025-06-28 00:20:08",,3,be3da8ea-ed32-4e10-b033-6c8aaf3e3214,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5523275
6035590,SJNM,,,PreservedSpecimen,981ba1fc-a610-11e3-a341-00ff10703b0e,SJNM-V-0054599,10081,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Ken & Marilyn Heil",,20502,2002-08-31,,2002,8,31,243,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,Mineral,,"San Juan National Forest. West Fork Campground along road 033. Collections from road to the west fork of the San Juan River.",,0,,37.4430556,-106.8988889,,,,,,,,,2420,,,,,7939ft.,,,,"2025-04-23 02:12:04",981ba1fc-a610-11e3-a341-00ff10703b0e,104,b890914b-a0c2-4d1f-be53-9cea316d31ae,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6035590
6036043,SJNM,,,PreservedSpecimen,981be8ce-a610-11e3-a341-00ff10703b0e,SJNM-V-0049006,10130,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Ken & Marilyn Heil",,20551,2002-09-01,,2002,9,1,244,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,"La Plata",,"San Juan National Forest. 11.1 mi up Middle Mountain Road from Vallecito Road.",,0,,37.4855556,-107.5025,,,,,,,,,3274,,,,,10740ft.,,,,"2025-04-23 02:12:04",981be8ce-a610-11e3-a341-00ff10703b0e,104,41d24a5c-5dcb-4a07-bd8b-1fc6a9b2c0fc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6036043
6038227,SJNM,,,PreservedSpecimen,988340e4-a610-11e3-a341-00ff10703b0e,SJNM-V-0049002,18097,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Heil, Kenneth D.","Mietty, Wayne",24807,2004-09-09,,2004,9,9,253,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,"San Juan",,"Silverton. Collections north of corral & south of depot. Disturbed area.",,0,,37.8052778,-107.6638889,,,,,,,,,2837,,,,,9307ft.,,,,"2025-04-23 02:12:04",988340e4-a610-11e3-a341-00ff10703b0e,104,34ae832b-1ef1-4d24-9bcc-9db7fec7cd93,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6038227
6042886,SJNM,,,PreservedSpecimen,9813f955-a610-11e3-a341-00ff10703b0e,SJNM-V-0050927,9669,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Heil, Kenneth D.","Mietty, Wayne",20085,2002-08-10,,2002,8,10,222,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,Hinsdale,,"FS Road 631 (Sand Bench Road) 20.2 mi from FS Road 640 (end of road)",,0,,37.4444444,-107.3733333,,,,,,,,,,,,,,,,,,"2025-04-23 02:12:04",9813f955-a610-11e3-a341-00ff10703b0e,104,ad4ba8e2-972c-4907-a0a9-475324eb05c3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6042886
6044351,SJNM,,,PreservedSpecimen,98c591f0-a610-11e3-a341-00ff10703b0e,SJNM-V-0054531,25394,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Porter, J. Mark",,1640,1985-08-17,,1985,8,17,229,,,,,,,,,,,,,,,,,,,,,,,"Unspecified - 1",,,,,,"United States",US,Colorado,Hinsdale,,"San Juan National Forest, Wetterhorn Peak.",,0,,38.049,-107.507,,,,,,,,,3658,,,,,12000ft.,,,,"2025-04-23 02:12:04",98c591f0-a610-11e3-a341-00ff10703b0e,104,2fe925ba-6341-4d44-8ffe-f18ee05018c4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6044351
6062338,SJNM,,,PreservedSpecimen,98ae0644-a610-11e3-a341-00ff10703b0e,SJNM-V-0054532,23016,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Porter, J. Mark",,1334,1985-06-30,,1985,6,30,181,,,,,,,,,,,,,,,,,,,,,,,"Unspecified - 1",,,,,,"United States",US,Colorado,Montezuma,,"Mesa Verde Nat\\\\'l Park-Campground",,0,,37.245876,-108.473162,WGS84,6000,,"Tsinigine33 (2020-03-10 20:01:16)",,"georef batch tool 2020-03-10","reviewed - medium confidence","Georeferenced using locality data.",,,,,,,,,,"2025-04-23 02:12:04",98ae0644-a610-11e3-a341-00ff10703b0e,104,36116878-1d1f-4dd2-a541-fcdddb565cf8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6062338
6063171,SJNM,,,PreservedSpecimen,9882f59a-a610-11e3-a341-00ff10703b0e,SJNM-V-0049004,18056,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Heil, Kenneth D.","Mietty, Wayne",24766,2004-09-08,,2004,9,8,252,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,Archuleta,,"Ca. 8 mi. on Piedra Road to Jack's Pasture Road. 1.4 mi. to Perry Drive. Ca 1.4 mi to the head of Nichols Draw.",,0,,37.3719444,-107.1202778,,,,,,,,,2518,,,,,8260ft.,,,,"2025-04-23 02:12:04",9882f59a-a610-11e3-a341-00ff10703b0e,104,5051321c-fc4a-4e46-8f95-a7ea7e8eff36,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6063171
6084649,SJNM,,,PreservedSpecimen,993cff9b-a610-11e3-a341-00ff10703b0e,SJNM-V-0054530,34428,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Maxell, M.",,,1963-00-00,,1963,0,0,,,,,,,,,,,,,,,,,,,,,,,,"Unspecified - 1",,,,,,"United States",US,Colorado,"La Plata",,"San Juan National Forest. Lemon Dam north of Durango.",,0,,37.382,-107.66,,,,,,,,,2493,,,,,8180ft.,,,,"2025-04-23 02:12:04",993cff9b-a610-11e3-a341-00ff10703b0e,104,ff22d9a6-88ca-4f90-a4fb-bc5209cabd2f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6084649
6087481,SJNM,,,PreservedSpecimen,9a346feb-a610-11e3-a341-00ff10703b0e,SJNM-V-0049003,53995,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Heil, Kenneth D.","Mietty, Wayne",25692,2005-08-13,,2005,8,13,225,,,,,,,,,,,,,,,,,,,,,,,"Dried - 2",,,,,,"United States",US,Colorado,Montezuma,,"Sharktooth Road ca 1.1 mi up from Aspen Guard Station. Small meadow.",,0,,37.4775,-108.1866666667,,,,,,,,,2914,,,,,9560ft.,,,,"2025-04-23 02:12:04",9a346feb-a610-11e3-a341-00ff10703b0e,104,173a57e5-c165-4f1b-abc3-de0753cf519d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6087481
6095535,SJNM,,,PreservedSpecimen,9830e1cb-a610-11e3-a341-00ff10703b0e,,12569,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"O'Kane, Jr., Steve L.","Kenneth D. Heil; Wayne Mietty",6914,2002-08-08,,2002,8,8,220,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,Archuleta,,"Buckles Lake",,0,,37.1411111,-106.81,,,,,,,,,,,,,,,,,,"2025-06-28 00:20:08",9830e1cb-a610-11e3-a341-00ff10703b0e,104,a15f3982-9b91-4b81-9b26-0885355a4e1d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6095535
6096849,SJNM,,,PreservedSpecimen,982c2796-a610-11e3-a341-00ff10703b0e,SJNM-V-0049005,12023,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,ohsl,,6372,2002-06-03,,2002,6,3,154,,,,,,,,,,,,,,,,,,,,,,,"Herbarium specimen",,,,,,"United States",US,Colorado,"San Miguel",,"Near Dolores Canyon rim south/southeast of Spud Patch Camp.",,0,,37.9058333,-108.8380556,,,,,,,,,2492,,,,,8176ft.,,,,"2025-04-23 02:12:04",982c2796-a610-11e3-a341-00ff10703b0e,104,fa242855-3bd3-48d5-ae1b-c5fcf7d4d0b2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6096849
6829268,RMBL,,,PreservedSpecimen,3ca96a97-f956-4b24-b268-459dbb2c7fb4,RMBL0010645,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"Williams, Charles F.",2014-07-13,"Grasses of Colorado (Shaw 2008)",,,?,,"Williams, Charles F.",,1225,2014-07-13,,2014,7,13,194,,,,"Rocky meadow with wet, low areas to south.",,"Plant from short, knotty ""rhizome""; densely clumped. Panicles erect and compressed, appressed. One flower/spikelet. Lemma awned (~20mm), scabrous, from lemma tip. Lemmas hairy, hairs <1mm on body and ~1.5mm at apex. Palea > 3/4 length of lemma. Plant has some characteristics of A. nelsonii. Palea length makes it A. lettermannii.",,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Gothic. Rocky Mountain Biological Laboratory. Base of Mt. Bellview along FR 317 to Schofield Pass. Rosemary Smith's mammal trapping grid meadow. Across the road from Friends' Pond.",,0,,39.002037,-107.022247,"WGS 84",125,,"Charles F. Williams",,"Digital Map",,"9/16/2014 15:27",3078,,,,,10100ft,,,willcha2,"2025-06-28 00:20:08",,112,3ca96a97-f956-4b24-b268-459dbb2c7fb4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6829268
8895186,IND,,,PreservedSpecimen,164f1f13-ae78-48d1-aa7f-eb1a13225984,IND-0025570,123640,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"P. E. Rothrock","Feb. 2015",,,,,,"E. C. Smith",,s.n.,1927-09-01,,1927,9,1,244,,"September 1, 1927",,,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",US,Colorado,Larimer,,"Estes Park",,0,,40.377206,-105.521665,,2400,,"rpdavies (2018-11-28 08:27:43)",,"georef batch tool 2018-11-28; GeoLocate","reviewed - high confidence",,,,,,,,,en,tberesky,"2025-04-23 02:12:04",,278,164f1f13-ae78-48d1-aa7f-eb1a13225984,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8895186
11055985,RMBL,,,PreservedSpecimen,ad375679-e1d8-4aa2-9030-107924c6d4ed,RMBL0011538,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"Williams, Charles F.",2017-02-03,"Grasses of Colorado (Shaw 2008)","1 floret/spikelet, paniculate, lemma short-pubescent, awn ~20mm, twisted, straight distally.",,,,"Dawson, Hilary Rose",,116a,2016-07-16,,2016,7,16,198,,2016-07-16,,"Open field with exposed rocky soil and heavy sagebrush cover.",,,,,,,,,,,,Fertile,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Crested Butte. Peanut Mine. Collected from the Anderson Lab experimental garden next to Peanut Lake.",,0,,38.885782,-106.997969,WGS84,10,"13S 0326707E 4305999N",,,GPS,,,2700,,,,,2700m,,,,"2025-04-23 02:12:04",,112,ad375679-e1d8-4aa2-9030-107924c6d4ed,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11055985
13294353,UNM,"Vascular Plants",,PreservedSpecimen,89cf5029-d1a2-4716-ae7d-d64681bf04aa,UNM0134386,134386,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,Poaceae,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,"R.C. Sivinski",,,,,,,"R.C. Sivinski",,9058,2016-07-13,,2016,7,13,195,,,,"Open meadow",,,,,,,,,,,"Poa pratensis, Trifolium repens, Achillea millefolium",Fruit,,,,,,,,,,,,,"United States",US,Colorado,Archuleta,,"Binkley Ranch, ca 9.4 mi ESE of Chromo, 0.5 mi N of the New Mexico border in the valley 0.3 mi NW of Clydes Corral Lake.",,0,,37.00073,-106.6785,WGS84,200,"37.00073 -106.6785",,,,,,2582,,,,,"8470 ft",,,bsivinski,"2025-06-28 00:20:08",,21,89cf5029-d1a2-4716-ae7d-d64681bf04aa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13294353
13803105,COLO,V,,PreservedSpecimen,9344be7f-2716-4f0a-a41c-94544748932e,00428375,22122,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,POACEAE,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Francis Ramaley",,778,1901-08-11,,1901,8,11,223,,"11 August 1901","Stipa lettermanii Vasey, det. M.F.M., no date. / Achnatherum lettermanii (Vasey) Barkworth, det by W.A. Weber, August 30, 1994. Original ID as Stipa minor (Vasey) Scribn.",,,,,,,,,,,,,"Flr & Frt",,,,,,,,,,,,,"United States",US,Colorado,Boulder,,"Silver Lake.",,0,,40.028876,-105.5775066,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM at the GNIS point for Silver Lake. The elevation given is higher than the lake. RA",3150,,,,,"3150 m",,,"Access DB","2023-08-23 10:07:57",29342,368,2c77a748-cc89-4a4e-94b6-0f091ecd357e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13803105
13803107,COLO,V,,PreservedSpecimen,82790d45-705d-44ae-ba2b-1f2a16990c56,00428391,346224,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,POACEAE,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Ron Wittmann",,1337,1980-08-09,,1980,8,9,222,,"9 August 1980","Achnatherum lettermanii (Vasey) Barkworth, det by W.A. Weber, August 30, 1994. Orginial ID as Stipa lettermanii (Vasey). Boettcher Lake quadrangle.",,,,,,,,,,,,,"Flr & Frt",,,,,,,,,,,,,"United States",US,Colorado,Jackson,,"Routt National Forest, Ute Pass (Bear Creek) trail.",,0,,40.78447,-106.62791,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic Topo!",,"I placed the point along the Ute Pass Trail between the 10,160 and 10,200 ft contour lines (3100 meters). RA; Georeferenced 21 September 2016",3100,,,,,"3100 m",,,"Access DB","2015-07-22 00:00:00",29344,368,9e963178-fda8-4ff3-80e0-b3be884fe76c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13803107
13803108,COLO,V,,PreservedSpecimen,08de7217-2d93-44f9-bc75-7202a2641e0b,00428409,22137,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,POACEAE,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Francis Ramaley",,16509,1938-07-23,,1938,7,23,204,,"23 July 1938","Achnatherum lettermanii (Vasey) Barkworth, det by W.A. Weber, August 30, 1994. Orginial ID as Stipa lettermanii (Vasey).",Meadow.,,,,,,,,,,,,"Flr & Frt",,,,,,,,,,,,,"United States",US,Colorado,Mineral,,Wason.,,0,,37.82396,-106.89328,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wason Ranch. RA; Georeferenced 25 March 2015",,,,,,,,,"Access DB","2015-07-22 00:00:00",29345,368,e311ac6d-ef8a-4473-b781-7a7c2da68b3a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13803108
13803109,COLO,V,,PreservedSpecimen,5106fcb3-8022-4125-8aa2-d754447b104e,00428417,472824,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,,Poales,POACEAE,"Achnatherum lettermanii",2133,"(Vasey) Barkworth",Achnatherum,,lettermanii,,,,,Species,,,,,,,,"Rea Orthner",,232,1997-08-02,,1997,8,2,214,,"02 August 1997","USGS quad 7.5' Jones Hill. Flora of the Buffalo Peaks Wilderness Area and Vicinity. Western North America distribution.","Disturbed area next to road.",,,,,,,,,,,,"Flr & Frt",,,,,,,,,,,,,"United States",US,Colorado,Park,,"Mosquito Range, Pike National Forest, intersection of Buffalo Peak Road 431 and Bear Gulch Road.",,0,,39.0280964,-106.0678688,WGS84,1000,"T11S R78W SEC1","Ryan Allen",Mapstedi,,,"I plotted the UTM at the intersection of Bufalo Peaks Road (431) and Bear Gulch Road. RA",3146,,,,,"10320 ft",,,"Access DB","2024-08-16 09:32:27",29346,368,65b0a216-4ff0-44b7-a618-a40109c82237,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13803109
