id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
27222899,CS,NA,NA,PreservedSpecimen,d89a310d-6662-48e6-bde7-fdf14bdf302a,50429,MEVE 54973,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,CCAC,NA,NA,NA,NA,1991,0,0,NA,NA,MAY1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Montezuma County,NA,"LONG MESA, FIRE EFFECTS PLOT",NA,0,NA,37.24,-108.54,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408,NA,en,NA,2017-01-16T13:53:28Z,111793,30,d89a310d-6662-48e6-bde7-fdf14bdf302a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27222899
27511425,OBI,NA,NA,PreservedSpecimen,75076f93-c8cd-4e62-98e9-b35c06487faf,OBI154337,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,David Keil; Kathleen Keil,NA,22526,1991-08-05,NA,1991,8,5,217,NA,5-Aug-91,"common; rays yellow, disk yellow",aspen forest and meadow areas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pressed herbarium specimen,NA,North America,NA,NA,NA,United States,US,Colorado,Delta,NA,"Southern slopes of Grand Mesa, 9 road miles N of Cedaredge (Main Street) on CO-65.",NA,0,NA,38.997538,-107.931416,WGS84,7338,NA,Kyran1123 (2020-01-21 10:12:40),NA,georef batch tool 2020-01-21; GeoLocate,NA,Followed Co-65 9 miles north of Cedaredge and then made the uncertanty 4.5 miles,2438,NA,NA,NA,NA,8000 ft.,NA,NA,kdpearso,2025-02-12T20:40:21Z,3798521,306,ecd1f3e3-3fff-4d6c-8cfc-11ca1ead3511,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27511425
27551417,FLD,NA,NA,PreservedSpecimen,ed3e127b-ba9f-4ae3-b84d-2a5263176ef5,FLD0014975,015109,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Ross McCauley,NA,1188,2020-07-19,NA,2020,7,19,201,NA,NA,NA,East-facing hillside in open Veratrum meadow.,NA,Ray flowers yellow. Plants to ca. 80 cm.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Montezuma,NA,"San Juan National Forest, South of Echo Basin, Eastern end of Burnt Ridge above the headwaters of the Mancos River.",NA,0,NA,37.420666,-108.139306,WGS84,10,12N 0753152E 4145382N,R. McCauley,NA,GPS,NA,NA,3208,NA,NA,NA,NA,NA,NA,NA,ejcooley,2025-06-28T00:20:08Z,NA,116,ed3e127b-ba9f-4ae3-b84d-2a5263176ef5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27551417
27597928,COLO,V,NA,PreservedSpecimen,d4e46554-bb44-4aea-8bce-276138446222,02446730,562639,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,ASTERACEAE,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Dina Clark,NA,4931,2019-08-16,NA,2019,8,16,228,NA,16 August 2019,NA,dry clearing within Pinus edulis- Sabina scopulorum woodland;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,COLORADO,LAS ANIMAS,NA,"Crazy French Ranch, Raton Mesa and vicinity; east side of I-25 approx. 6 miles south of the town of Trinidad and just north of New Mexico; hillsides just south of main ranch house;",NA,0,NA,37.03396,-104.51764,WGS84,250,"37.03396N, 104.51764W, WGS84;",Mat Sharples,Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,NA,"Coordinates confirmed, MS 4/29/22.",2053,NA,NA,NA,NA,ca. 6737 ft.,NA,NA,NA,2025-02-05T16:02:05Z,440623,368,01c97ef8-c162-4942-8e44-05108ef74dcc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27597928
27615352,MIN,NA,NA,PreservedSpecimen,a5516b9a-53d1-4960-bf8b-0aedcfcf048e,209404,1046425,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,"Burglehaus, F.",NA,s.n.,NA,NA,1893,8,0,NA,NA,1893-08,NA,Dry hillsides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,single sheet,NA,NA,NA,NA,NA,United States,US,Wyoming,Park,NA,Near Mammoth Hot Springs;Yellowstone National Park;;;,NA,0,NA,44.96694,-110.71139,NA,NA,"44.9669400° N,110.7113900° W;GEOLocate",NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,6200 ft,NA,NA,nore0102,2018-02-27T10:36:53Z,7781,135,d3d7bf63-dc42-45e7-909b-7c77e11c45f6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27615352
27751190,MIN,NA,NA,PreservedSpecimen,f842cf11-2064-405b-a32f-02ca01adaf02,209403,1286155,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,"Burglehaus, F. H.",NA,s.n.,NA,NA,1893,8,0,NA,NA,1893-08,NA,Dry hillsides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,single sheet,NA,NA,NA,NA,NA,United States,US,Wyoming,Park,NA,Yellowstone National Park. Near Mammoth Hot Springs.,NA,0,NA,44.96694,-110.71139,NA,NA,"44.9669400° N,110.7113900° W;GEOLocate",NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,6200 ft,NA,NA,student,2018-02-27T10:36:53Z,175307,135,3b85922c-1c99-494c-a477-42d6f4beff03,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27751190
27751637,MIN,NA,NA,PreservedSpecimen,d271e6b3-e65a-4af7-84b4-d23b67c9553f,209402,1286156,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,"Burglehaus, F. H.",NA,s.n.,NA,NA,1893,8,0,NA,NA,1893-08,NA,Dry hillsides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,single sheet,NA,NA,NA,NA,NA,United States,US,Wyoming,Park,NA,Yellowstone National Park. Near Mammoth Hot Springs.,NA,0,NA,44.96694,-110.71139,NA,NA,"44.9669400° N,110.7113900° W;GEOLocate",NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,6200 ft,NA,NA,student,2018-02-27T10:36:53Z,175849,135,840fde39-0a1a-465f-9076-013500f89043,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27751637
28179129,FLD,NA,NA,PreservedSpecimen,c8d8ccd7-340a-4155-a3dd-d7458b75d4ca,FLD0015424,015591,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Emma Cooley,Lydia Thompson,134,2021-08-01,NA,2021,8,1,213,NA,NA,NA,Oak forest undestory.,Dry sandy soil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quercus, Pinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Archuleta,NA,San Juan National Forest. Western HD Mountains. Towards the end of Spring Creek Rd. where it cuts off at a cattle gate and opens into a clearing. About 0.25 miles up a small trail heading east towards Pargin Mtn.,NA,0,NA,37.201389,-107.478889,WGS 84,NA,"37° 12' 5"" N 107° 28' 44"" W",NA,NA,NA,NA,NA,2676,NA,NA,NA,NA,8780 ft,NA,NA,ejcooley,2025-04-23T02:12:04Z,NA,116,c8d8ccd7-340a-4155-a3dd-d7458b75d4ca,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28179129
28223628,RMBL,NA,NA,PreservedSpecimen,6bd58a39-e5b3-4bf1-a256-15c6fccfd1a5,RMBL0006577,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,"Eggleston, R., Fetterly, E., Taylor, B.",2021,Flora of Colorado (Ackerfield 2015).,! verified. C.F. Williams 2021.,NA,NA,NA,"Fetterly, Emma W.",NA,86,2021-08-19,NA,2021,8,19,231,NA,NA,NA,"Dry, rocky meadow surrounded by spruce-fir/aspen forest.",NA,Specimen approx. 48 cm tall.,NA,NA,NA,NA,NA,NA,NA,NA,"Aguilegia coerulea, Linum lewisii, Ipomopsis aggregata ssp. aggregata, Bromopsis frondosa, Melica spectabilis, Poa pratensis, Lomatium dissectum, Erigeron speciosus, Galium boreale, Heliantella quinquenervis.",Flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,Anderson Experimental Garden at Gothic. 0.09 mi W of County Rd 317. About 0.5 mi South of Gothic townsite.,NA,0,NA,38.951817,-106.99132,WGS84,10,NA,NA,NA,Google Earth,NA,NA,2890,NA,NA,NA,NA,NA,NA,NA,willcha2@isu.edu,2025-04-23T02:12:04Z,NA,112,6bd58a39-e5b3-4bf1-a256-15c6fccfd1a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28223628
29376634,FLD,NA,NA,PreservedSpecimen,ec60a9ef-307e-4863-a52d-89bf6ae22fac,FLD0015721,015891,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Ross McCauley,NA,1188,2020-07-19,NA,2020,7,19,201,NA,NA,NA,East-facing hillside in open Veratrum meadow.,NA,Ray flowers yellow. Plants to ca. 80 cm.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Montezuma,NA,"San Juan National Forest, South of Echo Basin, Eastern end of Burnt Ridge above the headwaters of the Mancos River.",NA,0,NA,37.420666,-108.139306,WGS84,10,12N 0753152E 4145382N,R. McCauley,NA,GPS,NA,NA,3208,NA,NA,NA,NA,NA,NA,NA,ardubacher,2025-04-23T02:12:04Z,NA,116,ec60a9ef-307e-4863-a52d-89bf6ae22fac,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29376634
31102468,RMBL,NA,NA,PreservedSpecimen,489ec1c1-7152-401a-97bc-888653edf496,RMBL0007303,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,C.F. Williams,2012,"CO Flora W Slope, 4th ed., USDA Plants",NA,NA,NA,NA,"Williams, Charles F.",Stephanie D. Zorio,852,2012-07-31,NA,2012,7,31,213,NA,7/31/2012,NA,"Sage habitat - in openings below aspen and spruce-fir stands on N-side (high side) of trail. Red soil, rocky/gravelly. Transect 1 (50m), NW corner of meadow above road starting where meadow opens out of spruce trees. Big Sage and other shrubs, just below aspen encroaching down hill (many small trees < 3m tall). Vegetation low, not much in bloom, much bare ground. Associated species on and off transect: Big Sage, aspen, Rosa woodsii, Amelanchier alnifolia, Heterotheca villosa (flowering), Ipomospis aggregata (fl), Festuca (large), Ligusticum porteri, Thalictrum fendleri, Helianthella quiquenervis, Potentilla (pulcherrima?), Achillea, Campanula rotundifolia, Lathyrus, Eriogonum umbellatum, Arenaria congesta, Elymus sp?, Agrostis sp?, Antennaria sp?, Mahonia repens, Linum lewisii, Senecio sp?, Arabis drummondii, Castelleja (red), Heliomeris, Agoseris auriantica, Arctostaphyllos uva-ursi.",NA,"Flower heads dried up. Stems red. Basal leaves oblanceolate, cauline leaves lanceolate. Called ?Sunflower/Aster? with red stem/oblanceolate leaves? in transect notes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,Flower and Fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,"Gothic. Copper Creek Trail. Second large, open meadow above Judd Falls. Corresponds roughly to Langenheim (1953) sagebrush sampling site SB-24. 38.96528° N, 106.97105° W ? 38.96604° N, 106.9708° W [path].",NA,0,NA,38.96528,-106.97105,WGS84,50,"T12S R86W S35 SE 1/4; 38.96528, 106.97105",C.F. Williams,NA,GPS,NA,NA,3097,NA,NA,NA,NA,10100-10160ft,NA,NA,willcha2,2025-04-23T02:12:04Z,NA,112,489ec1c1-7152-401a-97bc-888653edf496,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=31102468
32585804,UCR,NA,NA,PreservedSpecimen,UCR-BPS-306970,NA,UCR-306970,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Tom Schweich,NA,3228,2023-09-19,NA,2023,9,19,262,NA,2023-9-19,NA,"Floor of gulch, full sun and high shade, with Symphyotrichum porteri, Heliomeris multiflora Cynoglossum officinale, Hypericum perforatum, Mentha spicata, Monarda fistulosa, and Rubus deliciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering & Fruiting,NA,NA,NA,NA,NA,NA,NA,NA,North America,NA,NA,NA,United States,US,Colorado,Jefferson,NA,"Mouth of Magpie Gulch on the SE flank of Mount Galbraith, 1.72 km, WNW of the GNIS location of Golden",NA,0,NA,39.75947,-105.24053,NA,NA,NA,NA,NA,GoogleEarthTBS,NA,NA,1829,NA,NA,NA,NA,NA,NA,NA,NA,2026-01-24T19:11:52Z,6003604,9,7a9e47de-0079-4915-87f7-c12106ae915b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=32585804
32685460,DMNS,Herb,NA,PreservedSpecimen,8f73f6a4-29df-4c97-bc83-3e421d82684b,174,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,O.O. Otto Jr.,NA,NA,1989-08-16,NA,1989,8,16,228,NA,16-Aug-89,NA,East facing slope in open grassy meadow,NA,Common name: Showy goldeneye.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Jefferson,NA,Near Jefferson County Open Space Nature Center,NA,0,NA,39.586426,-105.250474,NA,55500,NA,NA,NA,NA,NA,NA,2248,NA,NA,NA,NA,7375 feet; 7375feet,NA,NA,NA,2025-06-28T00:20:08Z,NA,429,8f73f6a4-29df-4c97-bc83-3e421d82684b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=32685460
32874214,RMBL,NA,NA,PreservedSpecimen,0f469841-8c03-4ca8-b7dd-c2cca41c54a9,RMBL0008003,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,C.F. Williams,2024-07-23,"Weber and Wittmann (2012), Ackerfield (2022).",NA,NA,NA,NA,"Williams, Charles F.",Rosemary Smith,3530,2024-07-23,NA,2024,7,23,205,205,NA,SAIL Footprint Revegetation Plots.,Highly disturbed soil recently uncovered from 2+ years of membrane and gravel overlay. Overlay removed fall 2023.,NA,A few plants starting to bloom throughout site.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,"RMBL, Gothic. Lower Research Meadow, adjacent to County Road 317. Former SAIL footprint.",NA,0,NA,38.9563,-106.9879,WGS84,10,NA,C.F. Williams,NA,GeoLocate,NA,NA,2880,NA,NA,NA,NA,9450ft,NA,NA,cfwilliams,2025-04-23T10:30:29Z,NA,112,0f469841-8c03-4ca8-b7dd-c2cca41c54a9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=32874214
32939452,RMBL,NA,NA,PreservedSpecimen,21384f81-a765-4fe8-a926-3bad67c7a960,RMBL0008142,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,C.F. Williams,2024-08-15,"Weber and Wittmann (2012), Ackerfield (2022).",NA,NA,NA,NA,Iris Zhong and Maya Bakshi,NA,s.n.,2024-08-14,NA,2024,8,14,227,227,NA,SAIL Footprint Revegetation Plots. Hockaday Project.,Highly disturbed soil recently uncovered from 2+ years of membrane and gravel overlay. Overlay removed fall 2023.,NA,Species B.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,"RMBL, Gothic. Lower Research Meadow, adjacent to County Road 317. Former SAIL footprint.",NA,0,NA,38.9563,-106.9879,WGS84,10,NA,C.F. Williams,NA,GeoLocate,NA,NA,2880,NA,NA,NA,NA,9450ft,NA,NA,cfwilliams,2025-05-14T15:34:41Z,NA,112,21384f81-a765-4fe8-a926-3bad67c7a960,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=32939452
33320706,CS,Herbarium,NA,PreservedSpecimen,a09736de-0377-4081-bb91-946b0b57b123,199158,134804,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,D.L. Denham,& fam.,1860,1967-09-05,NA,1967,9,5,248,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Routt,NA,Vicinity of Sawmill campground in mountains northeast of Craig.,NA,0,NA,40.57113,-107.482843,WGS84,1300,NA,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GeoLocate,reviewed - low confidence,"Georeferenced to mountain range northeast of Craig, uncertainty in locality of Sawmill Campground; Georeferenced 10/28/2020",2896,NA,NA,NA,NA,ca. 9500 ft,NA,NA,hspinden,2025-06-28T00:20:08Z,NA,30,a09736de-0377-4081-bb91-946b0b57b123,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=33320706
33320708,CS,Herbarium,NA,PreservedSpecimen,891ac336-6337-4a53-a84c-43d8fb6219b8,199157,134805,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,D.L. Denham,& family,1864,1967-09-05,NA,1967,9,5,248,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Routt,NA,Vicinity of Sawmill campground in mountains northeast of Craig.,NA,0,NA,40.57113,-107.482843,WGS84,1300,NA,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GeoLocate,reviewed - low confidence,"Georeferenced to mountain range northeast of Craig, uncertainty in locality of Sawmill Campground; Georeferenced 10/28/2020",2896,NA,NA,NA,NA,ca. 9500 ft,NA,NA,hspinden,2025-06-28T00:20:08Z,NA,30,891ac336-6337-4a53-a84c-43d8fb6219b8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=33320708
33320721,CS,Herbarium,NA,PreservedSpecimen,4d0a0de1-faf3-4b67-ba10-7f22de1915ad,199156,134806,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,D. L. Denham & M. L. Denham,NA,80304,1980-09-22,NA,1980,9,22,266,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Elbert,NA,"Rocky, hilly rangeland.",NA,0,NA,39.151225,-104.5797,NA,1000,TRS: T10S R64W sec 29,Holly Spinden,NA,Legal Land Converter,NA,NA,2149,NA,NA,NA,NA,7050ft.,NA,NA,hspinden,2025-06-28T00:20:08Z,NA,30,4d0a0de1-faf3-4b67-ba10-7f22de1915ad,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=33320721
34009555,CS,Herbarium,NA,PreservedSpecimen,88fb60b9-3897-4a47-9909-f15c72edc172,203083,143151,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora,3820,Nutt.,Heliomeris,NA,multiflora,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Jeremiah Psiropoulos,Penny Howe,126,2020-07-30,NA,2020,7,30,212,212,NA,NA,Riparian Cottonwood Forest,NA,"Perennial from fibrous roots, leaves cauline, lanceolate, surfaces strigose and gland dotted, infl. branched, involucres long-stiff hairy, gland-dotted, ray flowers erose with hair lined veins, gland dotted, disk flowers gland dotted and ciliate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Routt,NA,"11 air miles N of Hayden, Co. Hayden Rach, First Pasture in Brooke",NA,0,NA,40.65822,-107.24851,NA,NA,NA,NA,NA,NA,NA,NA,2086,NA,NA,NA,NA,6843',NA,NA,rzuranski,2025-10-10T15:35:14Z,NA,30,88fb60b9-3897-4a47-9909-f15c72edc172,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=34009555
295496,UCR,NA,NA,PreservedSpecimen,UCR-BPS-33049,NA,UCR-33049,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris|Heliomeris multiflora,Plantae,Magnoliophyta,NA,Asterales,Asteraceae,Heliomeris multiflora var. multiflora,13164,Nutt.,Heliomeris,NA,multiflora,var.,multiflora,NA,NA,Variety,A.C. Sanders,2024,NA,NA,NA,NA,NA,Jan West,NA,82--86,1982-08-21,NA,1982,8,21,233,NA,1982-8-21,Common.,With Pinus ponderosa and Quercus.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,NA,NA,NA,NA,NA,NA,NA,North America,NA,NA,NA,United States,US,Colorado,Douglas,NA,"Along state route 67, c. 5 miles NE of Rampart Range Rd., SW of Sedalia",NA,0,NA,39.395,-105,NA,NA,NA,NA,NA,GoogleEarthACS,NA,NA,1860,NA,NA,NA,NA,NA,NA,NA,NA,2026-01-24T19:11:38Z,1441520,9,80c6d8ac-225a-4ec1-9a6a-4d4a80e88a25,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=295496
