PRISM Time Series Data
Locations: 42
"Climate variables: tmin,tmax"
Spatial resolution: 800m
Period: 2023-01-01 - 2023-10-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-09
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmax (degrees F)
POSE,-105.4820,42.2583,7628,2023-10-30,7.0,19.9
POSE,-105.4820,42.2583,7628,2023-10-31,12.8,32.9

POSE,-106.7621,38.6000,9705,2023-01-01,20.7,32.5
POSE,-106.7621,38.6000,9705,2023-01-02,25.4,31.2
POSE,-106.7621,38.6000,9705,2023-01-03,14.6,28.5
POSE,-106.7621,38.6000,9705,2023-01-04,11.4,21.7
POSE,-106.7621,38.6000,9705,2023-01-05,6.4,18.9
POSE,-106.7621,38.6000,9705,2023-01-06,6.2,32.3
POSE,-106.7621,38.6000,9705,2023-01-07,18.2,28.5
POSE,-106.7621,38.6000,9705,2023-01-08,10.4,30.8
POSE,-106.7621,38.6000,9705,2023-01-09,11.0,33.4
POSE,-106.7621,38.6000,9705,2023-01-10,17.2,31.7
POSE,-106.7621,38.6000,9705,2023-01-11,22.5,33.7
POSE,-106.7621,38.6000,9705,2023-01-12,11.0,25.0
POSE,-106.7621,38.6000,9705,2023-01-13,9.1,30.4
POSE,-106.7621,38.6000,9705,2023-01-14,15.6,38.7
POSE,-106.7621,38.6000,9705,2023-01-15,21.8,39.2
POSE,-106.7621,38.6000,9705,2023-01-16,17.5,29.2
POSE,-106.7621,38.6000,9705,2023-01-17,14.9,26.3
POSE,-106.7621,38.6000,9705,2023-01-18,9.6,28.0
POSE,-106.7621,38.6000,9705,2023-01-19,7.3,19.6
POSE,-106.7621,38.6000,9705,2023-01-20,3.2,23.8
POSE,-106.7621,38.6000,9705,2023-01-21,6.2,20.1
POSE,-106.7621,38.6000,9705,2023-01-22,3.3,19.7
POSE,-106.7621,38.6000,9705,2023-01-23,2.9,27.7
POSE,-106.7621,38.6000,9705,2023-01-24,6.1,25.4
POSE,-106.7621,38.6000,9705,2023-01-25,5.4,21.0
POSE,-106.7621,38.6000,9705,2023-01-26,-3.8,17.5
POSE,-106.7621,38.6000,9705,2023-01-27,-4.7,17.6
POSE,-106.7621,38.6000,9705,2023-01-28,9.7,26.7
POSE,-106.7621,38.6000,9705,2023-01-29,13.5,24.1
POSE,-106.7621,38.6000,9705,2023-01-30,10.0,28.2
POSE,-106.7621,38.6000,9705,2023-01-31,10.0,24.4
POSE,-106.7621,38.6000,9705,2023-02-01,3.5,23.8
POSE,-106.7621,38.6000,9705,2023-02-02,6.0,29.7
POSE,-106.7621,38.6000,9705,2023-02-03,12.4,32.7
POSE,-106.7621,38.6000,9705,2023-02-04,15.8,36.6
POSE,-106.7621,38.6000,9705,2023-02-05,21.3,36.2
POSE,-106.7621,38.6000,9705,2023-02-06,20.1,41.0
POSE,-106.7621,38.6000,9705,2023-02-07,8.7,25.5
POSE,-106.7621,38.6000,9705,2023-02-08,6.6,31.5
POSE,-106.7621,38.6000,9705,2023-02-09,5.3,30.1
POSE,-106.7621,38.6000,9705,2023-02-10,3.2,19.6
POSE,-106.7621,38.6000,9705,2023-02-11,4.3,35.6
POSE,-106.7621,38.6000,9705,2023-02-12,20.1,42.8
POSE,-106.7621,38.6000,9705,2023-02-13,20.7,39.3
POSE,-106.7621,38.6000,9705,2023-02-14,20.0,35.9
POSE,-106.7621,38.6000,9705,2023-02-15,12.9,26.4
POSE,-106.7621,38.6000,9705,2023-02-16,-2.4,14.9
POSE,-106.7621,38.6000,9705,2023-02-17,-3.8,19.4
POSE,-106.7621,38.6000,9705,2023-02-18,5.8,32.2
POSE,-106.7621,38.6000,9705,2023-02-19,13.6,32.8
POSE,-106.7621,38.6000,9705,2023-02-20,20.8,27.7
POSE,-106.7621,38.6000,9705,2023-02-21,23.6,31.6
POSE,-106.7621,38.6000,9705,2023-02-22,22.8,39.3
POSE,-106.7621,38.6000,9705,2023-02-23,5.7,25.9
POSE,-106.7621,38.6000,9705,2023-02-24,4.5,18.8
POSE,-106.7621,38.6000,9705,2023-02-25,10.3,24.4
POSE,-106.7621,38.6000,9705,2023-02-26,19.3,39.1
POSE,-106.7621,38.6000,9705,2023-02-27,14.7,32.2
POSE,-106.7621,38.6000,9705,2023-02-28,11.2,28.8
POSE,-106.7621,38.6000,9705,2023-03-01,7.7,22.8
POSE,-106.7621,38.6000,9705,2023-03-02,8.3,25.6
POSE,-106.7621,38.6000,9705,2023-03-03,9.0,32.9
POSE,-106.7621,38.6000,9705,2023-03-04,11.3,30.2
POSE,-106.7621,38.6000,9705,2023-03-05,7.5,31.5
POSE,-106.7621,38.6000,9705,2023-03-06,16.8,31.8
POSE,-106.7621,38.6000,9705,2023-03-07,21.3,40.7
POSE,-106.7621,38.6000,9705,2023-03-08,21.9,39.6
POSE,-106.7621,38.6000,9705,2023-03-09,20.8,35.1
POSE,-106.7621,38.6000,9705,2023-03-10,14.7,35.0
POSE,-106.7621,38.6000,9705,2023-03-11,19.2,30.9
POSE,-106.7621,38.6000,9705,2023-03-12,23.2,35.4
POSE,-106.7621,38.6000,9705,2023-03-13,22.7,34.9
POSE,-106.7621,38.6000,9705,2023-03-14,19.7,39.1
POSE,-106.7621,38.6000,9705,2023-03-15,18.3,40.6
POSE,-106.7621,38.6000,9705,2023-03-16,24.9,38.6
POSE,-106.7621,38.6000,9705,2023-03-17,12.8,36.0
POSE,-106.7621,38.6000,9705,2023-03-18,6.1,33.0
POSE,-106.7621,38.6000,9705,2023-03-19,3.5,32.0
POSE,-106.7621,38.6000,9705,2023-03-20,5.6,33.1
POSE,-106.7621,38.6000,9705,2023-03-21,16.6,33.4
POSE,-106.7621,38.6000,9705,2023-03-22,17.4,28.9
POSE,-106.7621,38.6000,9705,2023-03-23,14.5,34.4
POSE,-106.7621,38.6000,9705,2023-03-24,12.1,32.8
POSE,-106.7621,38.6000,9705,2023-03-25,7.6,32.8
POSE,-106.7621,38.6000,9705,2023-03-26,2.0,18.8
POSE,-106.7621,38.6000,9705,2023-03-27,-0.2,23.9
POSE,-106.7621,38.6000,9705,2023-03-28,-1.3,21.0
POSE,-106.7621,38.6000,9705,2023-03-29,-2.1,41.4
POSE,-106.7621,38.6000,9705,2023-03-30,20.9,46.2
POSE,-106.7621,38.6000,9705,2023-03-31,15.5,37.0
POSE,-106.7621,38.6000,9705,2023-04-01,15.8,26.0
POSE,-106.7621,38.6000,9705,2023-04-02,18.2,41.5
POSE,-106.7621,38.6000,9705,2023-04-03,29.6,44.2
POSE,-106.7621,38.6000,9705,2023-04-04,23.1,43.2
POSE,-106.7621,38.6000,9705,2023-04-05,7.7,25.2
POSE,-106.7621,38.6000,9705,2023-04-06,6.1,24.5
POSE,-106.7621,38.6000,9705,2023-04-07,5.6,37.0
POSE,-106.7621,38.6000,9705,2023-04-08,19.6,46.0
POSE,-106.7621,38.6000,9705,2023-04-09,28.1,44.3
POSE,-106.7621,38.6000,9705,2023-04-10,27.6,47.6
POSE,-106.7621,38.6000,9705,2023-04-11,29.7,56.3
POSE,-106.7621,38.6000,9705,2023-04-12,36.0,59.1
POSE,-106.7621,38.6000,9705,2023-04-13,36.1,57.9
POSE,-106.7621,38.6000,9705,2023-04-14,30.6,52.0
POSE,-106.7621,38.6000,9705,2023-04-15,19.9,39.6
POSE,-106.7621,38.6000,9705,2023-04-16,15.0,33.3
POSE,-106.7621,38.6000,9705,2023-04-17,21.0,47.1
POSE,-106.7621,38.6000,9705,2023-04-18,29.6,53.2
POSE,-106.7621,38.6000,9705,2023-04-19,33.0,51.7
POSE,-106.7621,38.6000,9705,2023-04-20,16.0,38.6
POSE,-106.7621,38.6000,9705,2023-04-21,12.0,29.1
POSE,-106.7621,38.6000,9705,2023-04-22,12.5,30.6
POSE,-106.7621,38.6000,9705,2023-04-23,21.5,36.9
POSE,-106.7621,38.6000,9705,2023-04-24,22.2,45.3
POSE,-106.7621,38.6000,9705,2023-04-25,28.2,47.3
POSE,-106.7621,38.6000,9705,2023-04-26,26.7,37.2
POSE,-106.7621,38.6000,9705,2023-04-27,27.4,45.7
POSE,-106.7621,38.6000,9705,2023-04-28,26.6,49.5
POSE,-106.7621,38.6000,9705,2023-04-29,23.3,43.7
POSE,-106.7621,38.6000,9705,2023-04-30,30.8,56.5
POSE,-106.7621,38.6000,9705,2023-05-01,37.0,56.8
POSE,-106.7621,38.6000,9705,2023-05-02,37.9,63.0
POSE,-106.7621,38.6000,9705,2023-05-03,37.6,57.5
POSE,-106.7621,38.6000,9705,2023-05-04,37.5,60.3
POSE,-106.7621,38.6000,9705,2023-05-05,34.2,55.5
POSE,-106.7621,38.6000,9705,2023-05-06,32.3,50.1
POSE,-106.7621,38.6000,9705,2023-05-07,31.2,52.4
POSE,-106.7621,38.6000,9705,2023-05-08,32.7,47.9
POSE,-106.7621,38.6000,9705,2023-05-09,33.9,57.6
POSE,-106.7621,38.6000,9705,2023-05-10,37.8,61.1
POSE,-106.7621,38.6000,9705,2023-05-11,33.4,58.9
POSE,-106.7621,38.6000,9705,2023-05-12,32.6,41.6
POSE,-106.7621,38.6000,9705,2023-05-13,34.9,54.4
POSE,-106.7621,38.6000,9705,2023-05-14,35.1,53.5
POSE,-106.7621,38.6000,9705,2023-05-15,36.6,55.3
POSE,-106.7621,38.6000,9705,2023-05-16,37.3,58.2
POSE,-106.7621,38.6000,9705,2023-05-17,39.4,61.0
POSE,-106.7621,38.6000,9705,2023-05-18,39.6,61.2
POSE,-106.7621,38.6000,9705,2023-05-19,37.5,55.5
POSE,-106.7621,38.6000,9705,2023-05-20,35.7,55.0
POSE,-106.7621,38.6000,9705,2023-05-21,36.7,54.8
POSE,-106.7621,38.6000,9705,2023-05-22,37.8,56.9
POSE,-106.7621,38.6000,9705,2023-05-23,38.0,58.2
POSE,-106.7621,38.6000,9705,2023-05-24,38.1,61.0
POSE,-106.7621,38.6000,9705,2023-05-25,38.6,58.9
POSE,-106.7621,38.6000,9705,2023-05-26,38.6,61.7
POSE,-106.7621,38.6000,9705,2023-05-27,39.4,62.0
POSE,-106.7621,38.6000,9705,2023-05-28,38.1,61.0
POSE,-106.7621,38.6000,9705,2023-05-29,39.5,62.5
POSE,-106.7621,38.6000,9705,2023-05-30,41.6,65.7
POSE,-106.7621,38.6000,9705,2023-05-31,41.7,63.0
POSE,-106.7621,38.6000,9705,2023-06-01,38.7,59.9
POSE,-106.7621,38.6000,9705,2023-06-02,32.9,54.3
POSE,-106.7621,38.6000,9705,2023-06-03,32.8,43.6
POSE,-106.7621,38.6000,9705,2023-06-04,34.9,55.4
POSE,-106.7621,38.6000,9705,2023-06-05,38.0,60.2
POSE,-106.7621,38.6000,9705,2023-06-06,39.9,63.1
POSE,-106.7621,38.6000,9705,2023-06-07,40.2,63.7
POSE,-106.7621,38.6000,9705,2023-06-08,39.1,60.4
POSE,-106.7621,38.6000,9705,2023-06-09,38.7,63.4
POSE,-106.7621,38.6000,9705,2023-06-10,39.7,60.7
POSE,-106.7621,38.6000,9705,2023-06-11,39.6,63.2
POSE,-106.7621,38.6000,9705,2023-06-12,41.8,63.5
POSE,-106.7621,38.6000,9705,2023-06-13,36.5,57.7
POSE,-106.7621,38.6000,9705,2023-06-14,36.1,55.7
POSE,-106.7621,38.6000,9705,2023-06-15,39.1,63.2
POSE,-106.7621,38.6000,9705,2023-06-16,38.6,58.7
POSE,-106.7621,38.6000,9705,2023-06-17,34.9,56.4
POSE,-106.7621,38.6000,9705,2023-06-18,34.6,50.9
POSE,-106.7621,38.6000,9705,2023-06-19,39.4,65.1
POSE,-106.7621,38.6000,9705,2023-06-20,47.8,71.8
POSE,-106.7621,38.6000,9705,2023-06-21,47.8,69.8
POSE,-106.7621,38.6000,9705,2023-06-22,46.7,72.1
POSE,-106.7621,38.6000,9705,2023-06-23,47.2,71.6
POSE,-106.7621,38.6000,9705,2023-06-24,45.4,68.6
POSE,-106.7621,38.6000,9705,2023-06-25,40.4,67.2
POSE,-106.7621,38.6000,9705,2023-06-26,43.5,72.8
POSE,-106.7621,38.6000,9705,2023-06-27,49.5,73.5
POSE,-106.7621,38.6000,9705,2023-06-28,51.7,71.9
POSE,-106.7621,38.6000,9705,2023-06-29,48.6,72.1
POSE,-106.7621,38.6000,9705,2023-06-30,46.8,71.0
POSE,-106.7621,38.6000,9705,2023-07-01,39.5,66.8
POSE,-106.7621,38.6000,9705,2023-07-02,38.4,69.9
POSE,-106.7621,38.6000,9705,2023-07-03,42.7,69.9
POSE,-106.7621,38.6000,9705,2023-07-04,44.6,75.4
POSE,-106.7621,38.6000,9705,2023-07-05,46.5,75.3
POSE,-106.7621,38.6000,9705,2023-07-06,45.2,74.4
POSE,-106.7621,38.6000,9705,2023-07-07,45.1,74.9
POSE,-106.7621,38.6000,9705,2023-07-08,47.0,73.7
POSE,-106.7621,38.6000,9705,2023-07-09,44.8,73.9
POSE,-106.7621,38.6000,9705,2023-07-10,44.7,76.2
POSE,-106.7621,38.6000,9705,2023-07-11,48.5,74.3
POSE,-106.7621,38.6000,9705,2023-07-12,48.8,76.5
POSE,-106.7621,38.6000,9705,2023-07-13,48.2,77.8
POSE,-106.7621,38.6000,9705,2023-07-14,48.3,78.4
POSE,-106.7621,38.6000,9705,2023-07-15,46.3,76.1
POSE,-106.7621,38.6000,9705,2023-07-16,45.6,76.0
POSE,-106.7621,38.6000,9705,2023-07-17,46.6,79.1
POSE,-106.7621,38.6000,9705,2023-07-18,50.9,82.2
POSE,-106.7621,38.6000,9705,2023-07-19,51.3,80.4
POSE,-106.7621,38.6000,9705,2023-07-20,49.4,78.4
POSE,-106.7621,38.6000,9705,2023-07-21,49.1,77.6
POSE,-106.7621,38.6000,9705,2023-07-22,46.2,76.5
POSE,-106.7621,38.6000,9705,2023-07-23,47.5,77.7
POSE,-106.7621,38.6000,9705,2023-07-24,50.4,81.7
POSE,-106.7621,38.6000,9705,2023-07-25,52.0,83.2
POSE,-106.7621,38.6000,9705,2023-07-26,50.6,80.5
POSE,-106.7621,38.6000,9705,2023-07-27,49.9,79.4
POSE,-106.7621,38.6000,9705,2023-07-28,49.3,76.9
POSE,-106.7621,38.6000,9705,2023-07-29,51.6,78.2
POSE,-106.7621,38.6000,9705,2023-07-30,51.1,79.2
POSE,-106.7621,38.6000,9705,2023-07-31,47.9,76.4
POSE,-106.7621,38.6000,9705,2023-08-01,51.7,75.0
POSE,-106.7621,38.6000,9705,2023-08-02,50.1,70.7
POSE,-106.7621,38.6000,9705,2023-08-03,48.3,73.2
POSE,-106.7621,38.6000,9705,2023-08-04,47.4,70.0
POSE,-106.7621,38.6000,9705,2023-08-05,49.0,71.9
POSE,-106.7621,38.6000,9705,2023-08-06,50.0,74.2
POSE,-106.7621,38.6000,9705,2023-08-07,48.9,74.9
POSE,-106.7621,38.6000,9705,2023-08-08,48.5,72.8
POSE,-106.7621,38.6000,9705,2023-08-09,47.7,71.5
POSE,-106.7621,38.6000,9705,2023-08-10,48.5,70.3
POSE,-106.7621,38.6000,9705,2023-08-11,48.7,71.3
POSE,-106.7621,38.6000,9705,2023-08-12,48.8,71.8
POSE,-106.7621,38.6000,9705,2023-08-13,48.2,66.0
POSE,-106.7621,38.6000,9705,2023-08-14,45.6,71.2
POSE,-106.7621,38.6000,9705,2023-08-15,46.8,73.5
POSE,-106.7621,38.6000,9705,2023-08-16,50.3,76.6
POSE,-106.7621,38.6000,9705,2023-08-17,51.5,75.2
POSE,-106.7621,38.6000,9705,2023-08-18,51.4,75.3
POSE,-106.7621,38.6000,9705,2023-08-19,52.8,69.1
POSE,-106.7621,38.6000,9705,2023-08-20,52.2,77.4
POSE,-106.7621,38.6000,9705,2023-08-21,54.9,77.4
POSE,-106.7621,38.6000,9705,2023-08-22,54.1,77.3
POSE,-106.7621,38.6000,9705,2023-08-23,53.4,73.2
POSE,-106.7621,38.6000,9705,2023-08-24,52.9,74.0
POSE,-106.7621,38.6000,9705,2023-08-25,50.0,74.3
POSE,-106.7621,38.6000,9705,2023-08-26,50.0,65.5
POSE,-106.7621,38.6000,9705,2023-08-27,49.0,68.5
POSE,-106.7621,38.6000,9705,2023-08-28,48.3,70.4
POSE,-106.7621,38.6000,9705,2023-08-29,46.1,71.2
POSE,-106.7621,38.6000,9705,2023-08-30,47.4,72.2
POSE,-106.7621,38.6000,9705,2023-08-31,48.3,74.5
POSE,-106.7621,38.6000,9705,2023-09-01,50.4,74.9
POSE,-106.7621,38.6000,9705,2023-09-02,51.9,75.3
POSE,-106.7621,38.6000,9705,2023-09-03,50.1,69.2
POSE,-106.7621,38.6000,9705,2023-09-04,48.4,70.0
POSE,-106.7621,38.6000,9705,2023-09-05,44.2,64.5
POSE,-106.7621,38.6000,9705,2023-09-06,40.5,68.1
POSE,-106.7621,38.6000,9705,2023-09-07,45.2,72.4
POSE,-106.7621,38.6000,9705,2023-09-08,46.5,71.8
POSE,-106.7621,38.6000,9705,2023-09-09,44.6,72.2
POSE,-106.7621,38.6000,9705,2023-09-10,46.5,72.0
POSE,-106.7621,38.6000,9705,2023-09-11,43.2,68.4
POSE,-106.7621,38.6000,9705,2023-09-12,41.4,61.1
POSE,-106.7621,38.6000,9705,2023-09-13,41.7,62.1
POSE,-106.7621,38.6000,9705,2023-09-14,39.6,59.5
POSE,-106.7621,38.6000,9705,2023-09-15,38.7,56.4
POSE,-106.7621,38.6000,9705,2023-09-16,37.6,47.6
POSE,-106.7621,38.6000,9705,2023-09-17,34.6,61.4
POSE,-106.7621,38.6000,9705,2023-09-18,39.0,63.0
POSE,-106.7621,38.6000,9705,2023-09-19,39.2,59.1
POSE,-106.7621,38.6000,9705,2023-09-20,37.1,58.3
POSE,-106.7621,38.6000,9705,2023-09-21,36.5,62.5
POSE,-106.7621,38.6000,9705,2023-09-22,40.3,62.3
POSE,-106.7621,38.6000,9705,2023-09-23,40.4,62.2
POSE,-106.7621,38.6000,9705,2023-09-24,37.6,58.2
POSE,-106.7621,38.6000,9705,2023-09-25,36.1,61.7
POSE,-106.7621,38.6000,9705,2023-09-26,37.3,65.4
POSE,-106.7621,38.6000,9705,2023-09-27,42.5,67.2
POSE,-106.7621,38.6000,9705,2023-09-28,41.3,68.6
POSE,-106.7621,38.6000,9705,2023-09-29,41.9,68.2
POSE,-106.7621,38.6000,9705,2023-09-30,40.1,67.3
POSE,-106.7621,38.6000,9705,2023-10-01,41.9,67.1
POSE,-106.7621,38.6000,9705,2023-10-02,41.5,62.3
POSE,-106.7621,38.6000,9705,2023-10-03,33.2,54.0
POSE,-106.7621,38.6000,9705,2023-10-04,30.5,44.1
POSE,-106.7621,38.6000,9705,2023-10-05,31.8,51.3
POSE,-106.7621,38.6000,9705,2023-10-06,32.5,58.3
POSE,-106.7621,38.6000,9705,2023-10-07,32.4,61.8
POSE,-106.7621,38.6000,9705,2023-10-08,37.2,62.3
POSE,-106.7621,38.6000,9705,2023-10-09,39.3,62.8
POSE,-106.7621,38.6000,9705,2023-10-10,39.7,62.0
POSE,-106.7621,38.6000,9705,2023-10-11,36.9,56.4
POSE,-106.7621,38.6000,9705,2023-10-12,29.6,50.1
POSE,-106.7621,38.6000,9705,2023-10-13,28.6,34.8
POSE,-106.7621,38.6000,9705,2023-10-14,25.9,46.8
POSE,-106.7621,38.6000,9705,2023-10-15,28.2,49.3
POSE,-106.7621,38.6000,9705,2023-10-16,31.7,56.4
POSE,-106.7621,38.6000,9705,2023-10-17,37.2,63.5
POSE,-106.7621,38.6000,9705,2023-10-18,40.6,62.5
POSE,-106.7621,38.6000,9705,2023-10-19,39.3,60.7
POSE,-106.7621,38.6000,9705,2023-10-20,39.5,64.6
POSE,-106.7621,38.6000,9705,2023-10-21,40.4,66.7
POSE,-106.7621,38.6000,9705,2023-10-22,41.0,63.8
POSE,-106.7621,38.6000,9705,2023-10-23,38.7,59.9
POSE,-106.7621,38.6000,9705,2023-10-24,38.4,59.4
POSE,-106.7621,38.6000,9705,2023-10-25,35.4,53.0
POSE,-106.7621,38.6000,9705,2023-10-26,32.8,54.7
POSE,-106.7621,38.6000,9705,2023-10-27,33.6,50.7
POSE,-106.7621,38.6000,9705,2023-10-28,30.6,51.1
POSE,-106.7621,38.6000,9705,2023-10-29,23.3,37.3
POSE,-106.7621,38.6000,9705,2023-10-30,7.4,29.0
POSE,-106.7621,38.6000,9705,2023-10-31,4.9,31.1

ACLE9,-106.9903,38.9562,9551,2023-01-01,18.2,28.1
ACLE9,-106.9903,38.9562,9551,2023-01-02,24.1,28.1
ACLE9,-106.9903,38.9562,9551,2023-01-03,14.5,24.9
ACLE9,-106.9903,38.9562,9551,2023-01-04,11.0,19.3
ACLE9,-106.9903,38.9562,9551,2023-01-05,-5.2,16.1
ACLE9,-106.9903,38.9562,9551,2023-01-06,3.9,28.6
ACLE9,-106.9903,38.9562,9551,2023-01-07,10.2,24.5
ACLE9,-106.9903,38.9562,9551,2023-01-08,-2.0,29.0
ACLE9,-106.9903,38.9562,9551,2023-01-09,1.9,29.2
ACLE9,-106.9903,38.9562,9551,2023-01-10,5.9,26.9
ACLE9,-106.9903,38.9562,9551,2023-01-11,20.3,31.5
ACLE9,-106.9903,38.9562,9551,2023-01-12,-2.3,21.6
ACLE9,-106.9903,38.9562,9551,2023-01-13,-4.0,28.6
ACLE9,-106.9903,38.9562,9551,2023-01-14,5.3,37.9
ACLE9,-106.9903,38.9562,9551,2023-01-15,10.7,35.0
ACLE9,-106.9903,38.9562,9551,2023-01-16,18.3,25.9
ACLE9,-106.9903,38.9562,9551,2023-01-17,16.7,22.1
ACLE9,-106.9903,38.9562,9551,2023-01-18,9.0,26.0
ACLE9,-106.9903,38.9562,9551,2023-01-19,-8.9,17.7
ACLE9,-106.9903,38.9562,9551,2023-01-20,-11.3,21.4
ACLE9,-106.9903,38.9562,9551,2023-01-21,0.7,19.5
ACLE9,-106.9903,38.9562,9551,2023-01-22,-7.5,18.3
ACLE9,-106.9903,38.9562,9551,2023-01-23,-8.3,23.8
ACLE9,-106.9903,38.9562,9551,2023-01-24,-2.8,27.1
ACLE9,-106.9903,38.9562,9551,2023-01-25,1.1,18.8
ACLE9,-106.9903,38.9562,9551,2023-01-26,-12.4,13.0
ACLE9,-106.9903,38.9562,9551,2023-01-27,-13.0,16.0
ACLE9,-106.9903,38.9562,9551,2023-01-28,4.7,21.8
ACLE9,-106.9903,38.9562,9551,2023-01-29,12.2,19.9
ACLE9,-106.9903,38.9562,9551,2023-01-30,12.6,24.3
ACLE9,-106.9903,38.9562,9551,2023-01-31,5.7,20.7
ACLE9,-106.9903,38.9562,9551,2023-02-01,-15.8,19.4
ACLE9,-106.9903,38.9562,9551,2023-02-02,-16.3,20.9
ACLE9,-106.9903,38.9562,9551,2023-02-03,-8.8,28.6
ACLE9,-106.9903,38.9562,9551,2023-02-04,-10.1,33.0
ACLE9,-106.9903,38.9562,9551,2023-02-05,0.8,35.3
ACLE9,-106.9903,38.9562,9551,2023-02-06,2.2,41.9
ACLE9,-106.9903,38.9562,9551,2023-02-07,-6.2,22.0
ACLE9,-106.9903,38.9562,9551,2023-02-08,-12.2,27.7
ACLE9,-106.9903,38.9562,9551,2023-02-09,-2.3,29.0
ACLE9,-106.9903,38.9562,9551,2023-02-10,-16.5,15.0
ACLE9,-106.9903,38.9562,9551,2023-02-11,-16.0,25.8
ACLE9,-106.9903,38.9562,9551,2023-02-12,-4.7,41.0
ACLE9,-106.9903,38.9562,9551,2023-02-13,-1.2,38.1
ACLE9,-106.9903,38.9562,9551,2023-02-14,-1.0,33.1
ACLE9,-106.9903,38.9562,9551,2023-02-15,13.1,22.3
ACLE9,-106.9903,38.9562,9551,2023-02-16,-12.0,13.3
ACLE9,-106.9903,38.9562,9551,2023-02-17,-16.6,16.4
ACLE9,-106.9903,38.9562,9551,2023-02-18,-17.6,28.1
ACLE9,-106.9903,38.9562,9551,2023-02-19,-5.4,29.9
ACLE9,-106.9903,38.9562,9551,2023-02-20,18.5,26.1
ACLE9,-106.9903,38.9562,9551,2023-02-21,21.9,29.2
ACLE9,-106.9903,38.9562,9551,2023-02-22,20.7,36.2
ACLE9,-106.9903,38.9562,9551,2023-02-23,5.5,24.3
ACLE9,-106.9903,38.9562,9551,2023-02-24,5.4,13.5
ACLE9,-106.9903,38.9562,9551,2023-02-25,6.4,20.9
ACLE9,-106.9903,38.9562,9551,2023-02-26,5.5,36.2
ACLE9,-106.9903,38.9562,9551,2023-02-27,-4.3,30.8
ACLE9,-106.9903,38.9562,9551,2023-02-28,-5.8,22.9
ACLE9,-106.9903,38.9562,9551,2023-03-01,-6.9,17.7
ACLE9,-106.9903,38.9562,9551,2023-03-02,-6.2,21.1
ACLE9,-106.9903,38.9562,9551,2023-03-03,-7.9,26.8
ACLE9,-106.9903,38.9562,9551,2023-03-04,-0.8,24.5
ACLE9,-106.9903,38.9562,9551,2023-03-05,-1.2,28.8
ACLE9,-106.9903,38.9562,9551,2023-03-06,10.5,27.9
ACLE9,-106.9903,38.9562,9551,2023-03-07,7.6,36.9
ACLE9,-106.9903,38.9562,9551,2023-03-08,5.0,36.7
ACLE9,-106.9903,38.9562,9551,2023-03-09,8.5,33.8
ACLE9,-106.9903,38.9562,9551,2023-03-10,4.1,32.9
ACLE9,-106.9903,38.9562,9551,2023-03-11,19.0,31.6
ACLE9,-106.9903,38.9562,9551,2023-03-12,17.5,31.9
ACLE9,-106.9903,38.9562,9551,2023-03-13,12.3,31.5
ACLE9,-106.9903,38.9562,9551,2023-03-14,10.8,37.1
ACLE9,-106.9903,38.9562,9551,2023-03-15,10.5,35.5
ACLE9,-106.9903,38.9562,9551,2023-03-16,20.5,35.6
ACLE9,-106.9903,38.9562,9551,2023-03-17,-1.5,28.1
ACLE9,-106.9903,38.9562,9551,2023-03-18,-12.0,26.3
ACLE9,-106.9903,38.9562,9551,2023-03-19,-12.7,29.7
ACLE9,-106.9903,38.9562,9551,2023-03-20,-11.0,30.2
ACLE9,-106.9903,38.9562,9551,2023-03-21,13.6,26.5
ACLE9,-106.9903,38.9562,9551,2023-03-22,3.5,31.6
ACLE9,-106.9903,38.9562,9551,2023-03-23,14.9,31.8
ACLE9,-106.9903,38.9562,9551,2023-03-24,6.1,30.9
ACLE9,-106.9903,38.9562,9551,2023-03-25,4.3,27.4
ACLE9,-106.9903,38.9562,9551,2023-03-26,-14.8,11.9
ACLE9,-106.9903,38.9562,9551,2023-03-27,-9.7,17.7
ACLE9,-106.9903,38.9562,9551,2023-03-28,-17.5,14.3
ACLE9,-106.9903,38.9562,9551,2023-03-29,-17.4,36.2
ACLE9,-106.9903,38.9562,9551,2023-03-30,8.1,41.9
ACLE9,-106.9903,38.9562,9551,2023-03-31,13.0,34.6
ACLE9,-106.9903,38.9562,9551,2023-04-01,12.6,22.3
ACLE9,-106.9903,38.9562,9551,2023-04-02,7.7,41.4
ACLE9,-106.9903,38.9562,9551,2023-04-03,22.7,40.7
ACLE9,-106.9903,38.9562,9551,2023-04-04,18.4,41.3
ACLE9,-106.9903,38.9562,9551,2023-04-05,3.5,19.1
ACLE9,-106.9903,38.9562,9551,2023-04-06,-8.2,22.5
ACLE9,-106.9903,38.9562,9551,2023-04-07,-9.2,33.3
ACLE9,-106.9903,38.9562,9551,2023-04-08,4.3,44.0
ACLE9,-106.9903,38.9562,9551,2023-04-09,17.2,41.5
ACLE9,-106.9903,38.9562,9551,2023-04-10,15.6,47.4
ACLE9,-106.9903,38.9562,9551,2023-04-11,15.6,52.7
ACLE9,-106.9903,38.9562,9551,2023-04-12,25.2,60.0
ACLE9,-106.9903,38.9562,9551,2023-04-13,24.9,55.3
